dataset,model,sample_id,task_type,correct_format_count,correct_formats,oracle_correct,sheetflex_correct,correct_latex,correct_markdown,correct_json_cells,correct_json_rows,correct_image,correct_excel_1_image
realhit,gemma-4-12B-it,1497,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1498,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1500,Fact Checking,3,latex+markdown+json_cells,True,True,True,True,True,False,False,False
realhit,gemma-4-12B-it,1501,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1502,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1503,Numerical Reasoning,3,latex+markdown+json_rows,True,True,True,True,False,True,False,False
realhit,gemma-4-12B-it,1505,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1506,Fact Checking,1,latex,True,False,True,False,False,False,False,False
realhit,gemma-4-12B-it,1507,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1508,Numerical Reasoning,2,latex+json_cells,True,True,True,False,True,False,False,False
realhit,gemma-4-12B-it,1510,Fact Checking,2,markdown+json_rows,True,False,False,True,False,True,False,False
realhit,gemma-4-12B-it,1511,Fact Checking,2,json_cells+json_rows,True,False,False,False,True,True,False,False
realhit,gemma-4-12B-it,1512,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1513,Numerical Reasoning,2,json_cells+json_rows,True,True,False,False,True,True,False,False
realhit,gemma-4-12B-it,1515,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1516,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1517,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1518,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1520,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1522,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1523,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1525,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1526,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1527,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1528,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1529,Fact Checking,1,image,True,False,False,False,False,False,True,False
realhit,gemma-4-12B-it,1530,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1531,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1532,Numerical Reasoning,1,image,True,False,False,False,False,False,True,False
realhit,gemma-4-12B-it,1533,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1534,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1535,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1536,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1537,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1538,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1539,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1540,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1541,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1542,Fact Checking,4,latex+markdown+json_cells+image,True,True,True,True,True,False,True,False
realhit,gemma-4-12B-it,1543,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1544,Fact Checking,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
realhit,gemma-4-12B-it,1546,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1547,Fact Checking,2,latex+json_rows,True,False,True,False,False,True,False,False
realhit,gemma-4-12B-it,1548,Numerical Reasoning,4,latex+markdown+json_rows+image,True,True,True,True,False,True,True,False
realhit,gemma-4-12B-it,1549,Fact Checking,4,latex+markdown+json_rows+excel_1_image,True,True,True,True,False,True,False,True
realhit,gemma-4-12B-it,1551,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1552,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1553,Numerical Reasoning,4,latex+markdown+json_rows+excel_1_image,True,True,True,True,False,True,False,True
realhit,gemma-4-12B-it,1554,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1556,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1557,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1558,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1559,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1561,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1562,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1563,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1564,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1565,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1566,Fact Checking,4,latex+markdown+json_cells+excel_1_image,True,True,True,True,True,False,False,True
realhit,gemma-4-12B-it,1567,Fact Checking,5,latex+markdown+json_cells+image+excel_1_image,True,True,True,True,True,False,True,True
realhit,gemma-4-12B-it,1568,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1570,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1571,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1572,Fact Checking,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
realhit,gemma-4-12B-it,1573,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1575,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1576,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1577,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1578,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1581,Fact Checking,3,markdown+json_cells+json_rows,True,True,False,True,True,True,False,False
realhit,gemma-4-12B-it,1583,Fact Checking,2,latex+markdown,True,False,True,True,False,False,False,False
realhit,gemma-4-12B-it,1585,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1586,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1587,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1588,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1589,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1590,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1591,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1592,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1594,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1595,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1596,Fact Checking,3,latex+json_cells+json_rows,True,True,True,False,True,True,False,False
realhit,gemma-4-12B-it,1597,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1599,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1600,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1601,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1602,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1604,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1605,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1606,Fact Checking,3,latex+markdown+json_cells,True,True,True,True,True,False,False,False
realhit,gemma-4-12B-it,1607,Numerical Reasoning,1,latex,True,False,True,False,False,False,False,False
realhit,gemma-4-12B-it,1609,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1610,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1611,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1612,Numerical Reasoning,1,latex,True,False,True,False,False,False,False,False
realhit,gemma-4-12B-it,1614,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1615,Fact Checking,4,latex+json_cells+json_rows+image,True,True,True,False,True,True,True,False
realhit,gemma-4-12B-it,1616,Fact Checking,4,latex+markdown+json_rows+image,True,True,True,True,False,True,True,False
realhit,gemma-4-12B-it,1617,Numerical Reasoning,2,json_rows+image,True,False,False,False,False,True,True,False
realhit,gemma-4-12B-it,1619,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1620,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1621,Fact Checking,4,latex+markdown+json_rows+image,True,True,True,True,False,True,True,False
realhit,gemma-4-12B-it,1622,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1624,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1625,Fact Checking,1,markdown,True,False,False,True,False,False,False,False
realhit,gemma-4-12B-it,1626,Fact Checking,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
realhit,gemma-4-12B-it,1627,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1629,Fact Checking,2,json_cells+json_rows,True,False,False,False,True,True,False,False
realhit,gemma-4-12B-it,1630,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1631,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1632,Numerical Reasoning,2,latex+markdown,True,True,True,True,False,False,False,False
realhit,gemma-4-12B-it,1634,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1635,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1636,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1637,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1639,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1640,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1641,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1642,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1644,Numerical Reasoning,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
realhit,gemma-4-12B-it,1645,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1646,Numerical Reasoning,1,json_cells,True,False,False,False,True,False,False,False
realhit,gemma-4-12B-it,1647,Fact Checking,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
realhit,gemma-4-12B-it,1649,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1650,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1651,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1652,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1654,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1655,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1656,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1657,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1659,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1660,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1661,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1662,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1664,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1665,Numerical Reasoning,3,latex+json_cells+json_rows,True,True,True,False,True,True,False,False
realhit,gemma-4-12B-it,1666,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1667,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1668,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1669,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1670,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1671,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1673,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1675,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1676,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1677,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1678,Fact Checking,1,latex,True,False,True,False,False,False,False,False
realhit,gemma-4-12B-it,1679,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1680,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1681,Fact Checking,4,markdown+json_cells+json_rows+excel_1_image,True,True,False,True,True,True,False,True
realhit,gemma-4-12B-it,1682,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1683,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1684,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1685,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1686,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1687,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1688,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1690,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1691,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1692,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1693,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1694,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1696,Fact Checking,2,latex+json_cells,True,True,True,False,True,False,False,False
realhit,gemma-4-12B-it,1697,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1698,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1699,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1701,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1702,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1703,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1704,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1706,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1707,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1708,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1709,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1711,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1712,Fact Checking,2,image+excel_1_image,True,False,False,False,False,False,True,True
realhit,gemma-4-12B-it,1713,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1714,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1716,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1717,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1718,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1719,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1721,Fact Checking,1,excel_1_image,True,False,False,False,False,False,False,True
realhit,gemma-4-12B-it,1722,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1723,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1724,Numerical Reasoning,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
realhit,gemma-4-12B-it,1726,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1727,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1728,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1729,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1731,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1732,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1733,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1734,Numerical Reasoning,2,latex+json_cells,True,False,True,False,True,False,False,False
realhit,gemma-4-12B-it,1736,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1737,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1738,Fact Checking,1,image,True,False,False,False,False,False,True,False
realhit,gemma-4-12B-it,1739,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1741,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1742,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1744,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1745,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1746,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1747,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1748,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1749,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1751,Numerical Reasoning,3,latex+markdown+json_rows,True,True,True,True,False,True,False,False
realhit,gemma-4-12B-it,1752,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1754,Fact Checking,3,latex+markdown+json_cells,True,True,True,True,True,False,False,False
realhit,gemma-4-12B-it,1755,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1756,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1757,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1758,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1759,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1761,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1762,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1764,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1765,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1766,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1767,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1768,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1769,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1771,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1772,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1773,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1774,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1776,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1777,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1778,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1779,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
